0.06521771,0.117050049,0.030275069,0.325836836,0.086704853,0.015582848
0.071442751,0.283691475,0.082027003,0.356505921,0.060693577,0.097671014
0.157847016,0.342482193,0.09973998,0.289989812,0.175332159,0.075941349
,0.350481051,0.292355336,0.312654677,0.323014901,0.095957401
0.405094669,0.421960539,0.693509764,0.799162939,0.547088016,0.264285196
0.528977774,0.446974674,0.739175497,0.689513343,0.678869491,0.502491559
0.636372264,0.850933606,1.123400411,0.744419971,0.989294758,0.680248317
0.68154992,0.857995886,1.020518543,1.053306912,1.072500754,0.861164562
0.736585503,0.825643078,1.104039524,0.88758731,0.806997551,0.857450236
